"","PlaylistId","MatchDuration","durations"
"1942","5c9808b0-03a3-4577-b966-7217f9dda52d","PT12M50.0054687S",770.0054687s (~12.83 minutes)
"1943","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M4.1302958S",424.1302958s (~7.07 minutes)
"1944","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M53.8395437S",473.8395437s (~7.9 minutes)
"1945","5c9808b0-03a3-4577-b966-7217f9dda52d","PT3M54.389008S",234.389008s (~3.91 minutes)
"1946","5c9808b0-03a3-4577-b966-7217f9dda52d","PT6M6.2872474S",366.2872474s (~6.1 minutes)
"1947","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M18.0043122S",438.0043122s (~7.3 minutes)
"1948","5c9808b0-03a3-4577-b966-7217f9dda52d","PT8M21.2304181S",501.2304181s (~8.35 minutes)
"1949","5c9808b0-03a3-4577-b966-7217f9dda52d","PT4M36.9723845S",276.9723845s (~4.62 minutes)
"1950","5c9808b0-03a3-4577-b966-7217f9dda52d","PT4M59.3403642S",299.3403642s (~4.99 minutes)
"1951","5c9808b0-03a3-4577-b966-7217f9dda52d","PT5M38.2088444S",338.2088444s (~5.64 minutes)
"1952","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M12.3898353S",432.3898353s (~7.21 minutes)
"1953","5c9808b0-03a3-4577-b966-7217f9dda52d","PT6M30.5734985S",390.5734985s (~6.51 minutes)
"1954","5c9808b0-03a3-4577-b966-7217f9dda52d","PT4M12.1631621S",252.1631621s (~4.2 minutes)
"1955","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M23.987317S",443.987317s (~7.4 minutes)
"1956","5c9808b0-03a3-4577-b966-7217f9dda52d","PT2M49.6999465S",169.6999465s (~2.83 minutes)
"1957","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M7.5407896S",427.5407896s (~7.13 minutes)
"1958","5c9808b0-03a3-4577-b966-7217f9dda52d","PT3M43.1041657S",223.1041657s (~3.72 minutes)
"1959","5c9808b0-03a3-4577-b966-7217f9dda52d","PT5M43.7223129S",343.7223129s (~5.73 minutes)
"1960","5c9808b0-03a3-4577-b966-7217f9dda52d","PT4M33.2294743S",273.2294743s (~4.55 minutes)
"1961","5c9808b0-03a3-4577-b966-7217f9dda52d","PT4M7.0084449S",247.0084449s (~4.12 minutes)
"1962","5c9808b0-03a3-4577-b966-7217f9dda52d","PT8M8.7305507S",488.7305507s (~8.15 minutes)
"1963","5c9808b0-03a3-4577-b966-7217f9dda52d","PT3M51.310924S",231.310924s (~3.86 minutes)
"1964","5c9808b0-03a3-4577-b966-7217f9dda52d","PT9M4.1275347S",544.1275347s (~9.07 minutes)
"1965","5c9808b0-03a3-4577-b966-7217f9dda52d","PT8M57.78506S",537.78506s (~8.96 minutes)
"1966","5c9808b0-03a3-4577-b966-7217f9dda52d","PT6M6.9243492S",366.9243492s (~6.12 minutes)
"1967","5c9808b0-03a3-4577-b966-7217f9dda52d","PT8M29.3117493S",509.3117493s (~8.49 minutes)
"1968","5c9808b0-03a3-4577-b966-7217f9dda52d","PT5M47.1510008S",347.1510008s (~5.79 minutes)
"1969","5c9808b0-03a3-4577-b966-7217f9dda52d","PT10M35.1930035S",635.1930035s (~10.59 minutes)
"1970","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M22.4823931S",442.4823931s (~7.37 minutes)
"1971","5c9808b0-03a3-4577-b966-7217f9dda52d","PT12M19.5647342S",739.5647342s (~12.33 minutes)
"1972","5c9808b0-03a3-4577-b966-7217f9dda52d","PT5M2.9599397S",302.9599397s (~5.05 minutes)
"1973","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M34.7260001S",454.7260001s (~7.58 minutes)
"1974","5c9808b0-03a3-4577-b966-7217f9dda52d","PT9M0.7404267S",540.7404267s (~9.01 minutes)
"1975","5c9808b0-03a3-4577-b966-7217f9dda52d","PT11M52.3088909S",712.3088909s (~11.87 minutes)
"1976","5c9808b0-03a3-4577-b966-7217f9dda52d","PT12M16.008976S",736.008976s (~12.27 minutes)
"1977","5c9808b0-03a3-4577-b966-7217f9dda52d","PT9M37.8484056S",577.8484056s (~9.63 minutes)
"1978","5c9808b0-03a3-4577-b966-7217f9dda52d","PT4M18.7487342S",258.7487342s (~4.31 minutes)
"1979","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M14.4609012S",434.4609012s (~7.24 minutes)
"1980","5c9808b0-03a3-4577-b966-7217f9dda52d","PT11M6.5088177S",666.5088177s (~11.11 minutes)
"1981","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M59.0323308S",479.0323308s (~7.98 minutes)
"1982","5c9808b0-03a3-4577-b966-7217f9dda52d","PT8M45.500336S",525.500336s (~8.76 minutes)
"1983","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M38.9528715S",458.9528715s (~7.65 minutes)
"1984","5c9808b0-03a3-4577-b966-7217f9dda52d","PT8M52.7884115S",532.7884115s (~8.88 minutes)
"1985","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M29.2021249S",449.2021249s (~7.49 minutes)
"1986","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M57.7560586S",477.7560586s (~7.96 minutes)
"1987","5c9808b0-03a3-4577-b966-7217f9dda52d","PT5M44.7286535S",344.7286535s (~5.75 minutes)
"1988","5c9808b0-03a3-4577-b966-7217f9dda52d","PT4M39.3126359S",279.3126359s (~4.66 minutes)
"1989","5c9808b0-03a3-4577-b966-7217f9dda52d","PT1M44.9399855S",104.9399855s (~1.75 minutes)
"1990","5c9808b0-03a3-4577-b966-7217f9dda52d","PT2M51.5641172S",171.5641172s (~2.86 minutes)
"1991","5c9808b0-03a3-4577-b966-7217f9dda52d","PT8M11.5759554S",491.5759554s (~8.19 minutes)
"1992","5c9808b0-03a3-4577-b966-7217f9dda52d","PT8M19.3162247S",499.3162247s (~8.32 minutes)
"1993","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M57.1921157S",477.1921157s (~7.95 minutes)
"1994","5c9808b0-03a3-4577-b966-7217f9dda52d","PT4M0.8390662S",240.8390662s (~4.01 minutes)
"1995","5c9808b0-03a3-4577-b966-7217f9dda52d","PT10M39.8104795S",639.8104795s (~10.66 minutes)
"1996","4631ebf5-f414-44d3-ae51-4b00d8a206a0","PT9M49.235379S",589.235379s (~9.82 minutes)
"1997","5c9808b0-03a3-4577-b966-7217f9dda52d","PT4M57.5289057S",297.5289057s (~4.96 minutes)
"1998","867f9347-880c-4411-98ea-47166be6b9ed","PT6M44.3203479S",404.3203479s (~6.74 minutes)
"1999","35b3885d-5608-40f0-987c-5cec4b55cf17","PT12M19.1563937S",739.1563937s (~12.32 minutes)
"2000","5c9808b0-03a3-4577-b966-7217f9dda52d","PT9M9.8930046S",549.8930046s (~9.16 minutes)
"2001","5c9808b0-03a3-4577-b966-7217f9dda52d","PT8M51.4343071S",531.4343071s (~8.86 minutes)
"2002","5c9808b0-03a3-4577-b966-7217f9dda52d","PT6M17.9877912S",377.9877912s (~6.3 minutes)
"2003","5c9808b0-03a3-4577-b966-7217f9dda52d","PT6M28.7099924S",388.7099924s (~6.48 minutes)
"2004","5c9808b0-03a3-4577-b966-7217f9dda52d","PT14M40.0623787S",880.0623787s (~14.67 minutes)
"2005","5c9808b0-03a3-4577-b966-7217f9dda52d","PT12M26.077001S",746.077001s (~12.43 minutes)
"2006","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M37.4796147S",457.4796147s (~7.62 minutes)
"2007","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M3.4820103S",423.4820103s (~7.06 minutes)
"2008","5c9808b0-03a3-4577-b966-7217f9dda52d","PT3M51.947957S",231.947957s (~3.87 minutes)
"2009","5c9808b0-03a3-4577-b966-7217f9dda52d","PT3M33.4393885S",213.4393885s (~3.56 minutes)
"2010","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M23.3196597S",443.3196597s (~7.39 minutes)
"2011","35b3885d-5608-40f0-987c-5cec4b55cf17","PT12M18.4056221S",738.4056221s (~12.31 minutes)
"2012","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M59.5458567S",479.5458567s (~7.99 minutes)
"2013","d3bfda9f-14c2-44bc-9068-d3403bd5a059","PT6M34.4784661S",394.4784661s (~6.57 minutes)
"2014","d3bfda9f-14c2-44bc-9068-d3403bd5a059","PT10M9.6784018S",609.6784018s (~10.16 minutes)
"2015","d3bfda9f-14c2-44bc-9068-d3403bd5a059","PT5M55.0450896S",355.0450896s (~5.92 minutes)
"2016","d3bfda9f-14c2-44bc-9068-d3403bd5a059","PT8M17.6871205S",497.6871205s (~8.29 minutes)
"2017","d3bfda9f-14c2-44bc-9068-d3403bd5a059","PT5M45.6794853S",345.6794853s (~5.76 minutes)
"2018","5c9808b0-03a3-4577-b966-7217f9dda52d","PT6M36.2909369S",396.2909369s (~6.6 minutes)
"2019","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M8.7269465S",428.7269465s (~7.15 minutes)
"2020","5c9808b0-03a3-4577-b966-7217f9dda52d","PT8M1.2106607S",481.2106607s (~8.02 minutes)
"2021","5c9808b0-03a3-4577-b966-7217f9dda52d","PT4M16.3450517S",256.3450517s (~4.27 minutes)
"2022","5c9808b0-03a3-4577-b966-7217f9dda52d","PT6M47.4426086S",407.4426086s (~6.79 minutes)
"2023","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M24.3320723S",444.3320723s (~7.41 minutes)
"2024","5c9808b0-03a3-4577-b966-7217f9dda52d","PT5M59.0879459S",359.0879459s (~5.98 minutes)
"2025","5c9808b0-03a3-4577-b966-7217f9dda52d","PT5M15.652101S",315.652101s (~5.26 minutes)
"2026","5c9808b0-03a3-4577-b966-7217f9dda52d","PT6M53.4156009S",413.4156009s (~6.89 minutes)
"2027","5c9808b0-03a3-4577-b966-7217f9dda52d","PT2M10.6588162S",130.6588162s (~2.18 minutes)
"2028","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M44.248056S",464.248056s (~7.74 minutes)
"2029","5c9808b0-03a3-4577-b966-7217f9dda52d","PT4M50.2023524S",290.2023524s (~4.84 minutes)
"2030","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M51.8489822S",471.8489822s (~7.86 minutes)
"2031","5c9808b0-03a3-4577-b966-7217f9dda52d","PT8M45.2940013S",525.2940013s (~8.75 minutes)
"2032","5c9808b0-03a3-4577-b966-7217f9dda52d","PT9M58.2296131S",598.2296131s (~9.97 minutes)
"2033","5c9808b0-03a3-4577-b966-7217f9dda52d","PT8M33.8450198S",513.8450198s (~8.56 minutes)
"2034","5c9808b0-03a3-4577-b966-7217f9dda52d","PT8M13.2611007S",493.2611007s (~8.22 minutes)
"2035","5c9808b0-03a3-4577-b966-7217f9dda52d","PT6M52.8378642S",412.8378642s (~6.88 minutes)
"2036","5c9808b0-03a3-4577-b966-7217f9dda52d","PT6M58.985723S",418.985723s (~6.98 minutes)
"2037","5c9808b0-03a3-4577-b966-7217f9dda52d","PT6M10.6371549S",370.6371549s (~6.18 minutes)
"2038","5c9808b0-03a3-4577-b966-7217f9dda52d","PT9M45.9752302S",585.9752302s (~9.77 minutes)
"2039","5c9808b0-03a3-4577-b966-7217f9dda52d","PT6M34.0245357S",394.0245357s (~6.57 minutes)
"2040","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M34.120907S",454.120907s (~7.57 minutes)
"2041","5c9808b0-03a3-4577-b966-7217f9dda52d","PT9M46.1937513S",586.1937513s (~9.77 minutes)
"2042","5c9808b0-03a3-4577-b966-7217f9dda52d","PT8M1.2573112S",481.2573112s (~8.02 minutes)
"2043","5c9808b0-03a3-4577-b966-7217f9dda52d","PT8M28.1096974S",508.1096974s (~8.47 minutes)
"2044","5c9808b0-03a3-4577-b966-7217f9dda52d","PT4M43.0868719S",283.0868719s (~4.72 minutes)
"2045","5c9808b0-03a3-4577-b966-7217f9dda52d","PT12M20.1851168S",740.1851168s (~12.34 minutes)
"2046","5c9808b0-03a3-4577-b966-7217f9dda52d","PT8M32.6410016S",512.6410016s (~8.54 minutes)
"2047","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M57.6362854S",477.6362854s (~7.96 minutes)
"2048","5c9808b0-03a3-4577-b966-7217f9dda52d","PT9M43.8782633S",583.8782633s (~9.73 minutes)
"2049","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M22.4841606S",442.4841606s (~7.37 minutes)
"2050","4631ebf5-f414-44d3-ae51-4b00d8a206a0","PT8M35.7647174S",515.7647174s (~8.6 minutes)
"2051","4631ebf5-f414-44d3-ae51-4b00d8a206a0","PT8M9.0964811S",489.0964811s (~8.15 minutes)
"2052","4631ebf5-f414-44d3-ae51-4b00d8a206a0","PT7M48.1997988S",468.1997988s (~7.8 minutes)
"2053","4631ebf5-f414-44d3-ae51-4b00d8a206a0","PT7M51.3090557S",471.3090557s (~7.86 minutes)
"2054","4631ebf5-f414-44d3-ae51-4b00d8a206a0","PT8M36.7945175S",516.7945175s (~8.61 minutes)
"2055","4631ebf5-f414-44d3-ae51-4b00d8a206a0","PT9M12.264513S",552.264513s (~9.2 minutes)
"2056","4631ebf5-f414-44d3-ae51-4b00d8a206a0","PT7M54.7517935S",474.7517935s (~7.91 minutes)
"2057","867f9347-880c-4411-98ea-47166be6b9ed","PT4M16.4772198S",256.4772198s (~4.27 minutes)
"2058","f72e0ef0-7c4a-4307-af78-8e38dac3fdba","PT4M16.7979712S",256.7979712s (~4.28 minutes)
"2059","f72e0ef0-7c4a-4307-af78-8e38dac3fdba","PT5M50.5069949S",350.5069949s (~5.84 minutes)
"2060","f72e0ef0-7c4a-4307-af78-8e38dac3fdba","PT4M4.4404139S",244.4404139s (~4.07 minutes)
"2061","4631ebf5-f414-44d3-ae51-4b00d8a206a0","PT7M16.3712848S",436.3712848s (~7.27 minutes)
"2062","4631ebf5-f414-44d3-ae51-4b00d8a206a0","PT9M1.9638744S",541.9638744s (~9.03 minutes)
"2063","4631ebf5-f414-44d3-ae51-4b00d8a206a0","PT6M57.5251222S",417.5251222s (~6.96 minutes)
"2064","4631ebf5-f414-44d3-ae51-4b00d8a206a0","PT7M47.6904196S",467.6904196s (~7.79 minutes)
"2065","4631ebf5-f414-44d3-ae51-4b00d8a206a0","PT7M44.1568238S",464.1568238s (~7.74 minutes)
"2066","4631ebf5-f414-44d3-ae51-4b00d8a206a0","PT6M23.5014298S",383.5014298s (~6.39 minutes)
"2067","4631ebf5-f414-44d3-ae51-4b00d8a206a0","PT6M48.9391016S",408.9391016s (~6.82 minutes)
"2068","d3bfda9f-14c2-44bc-9068-d3403bd5a059","PT7M34.1701906S",454.1701906s (~7.57 minutes)
"2069","d3bfda9f-14c2-44bc-9068-d3403bd5a059","PT5M28.388433S",328.388433s (~5.47 minutes)
"2070","d3bfda9f-14c2-44bc-9068-d3403bd5a059","PT6M55.6035867S",415.6035867s (~6.93 minutes)
"2071","d3bfda9f-14c2-44bc-9068-d3403bd5a059","PT7M14.01488S",434.01488s (~7.23 minutes)
"2072","d3bfda9f-14c2-44bc-9068-d3403bd5a059","PT8M43.0136054S",523.0136054s (~8.72 minutes)
"2073","d3bfda9f-14c2-44bc-9068-d3403bd5a059","PT8M18.0265615S",498.0265615s (~8.3 minutes)
"2074","d3bfda9f-14c2-44bc-9068-d3403bd5a059","PT6M28.6608889S",388.6608889s (~6.48 minutes)
"2075","c98949ae-60a8-43dc-85d7-0feb0b92e719","PT3M32.6263564S",212.6263564s (~3.54 minutes)
"2076","c98949ae-60a8-43dc-85d7-0feb0b92e719","PT5M25.447816S",325.447816s (~5.42 minutes)
"2077","c98949ae-60a8-43dc-85d7-0feb0b92e719","PT5M58.7127047S",358.7127047s (~5.98 minutes)
"2078","c98949ae-60a8-43dc-85d7-0feb0b92e719","PT7M39.2019512S",459.2019512s (~7.65 minutes)
"2079","c98949ae-60a8-43dc-85d7-0feb0b92e719","PT1M17.7110043S",77.7110043s (~1.3 minutes)
"2080","c98949ae-60a8-43dc-85d7-0feb0b92e719","PT4M59.1418296S",299.1418296s (~4.99 minutes)
"2081","c98949ae-60a8-43dc-85d7-0feb0b92e719","PT2M48.3559279S",168.3559279s (~2.81 minutes)
"2082","c98949ae-60a8-43dc-85d7-0feb0b92e719","PT8M23.4817494S",503.4817494s (~8.39 minutes)
"2083","c98949ae-60a8-43dc-85d7-0feb0b92e719","PT9M20.1691038S",560.1691038s (~9.34 minutes)
"2084","5c9808b0-03a3-4577-b966-7217f9dda52d","PT2M0.9145142S",120.9145142s (~2.02 minutes)
"2085","5c9808b0-03a3-4577-b966-7217f9dda52d","PT4M19.8164635S",259.8164635s (~4.33 minutes)
"2086","5c9808b0-03a3-4577-b966-7217f9dda52d","PT5M52.1337942S",352.1337942s (~5.87 minutes)
"2087","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M23.5633262S",443.5633262s (~7.39 minutes)
"2088","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M20.9887804S",440.9887804s (~7.35 minutes)
"2089","5c9808b0-03a3-4577-b966-7217f9dda52d","PT4M2.2807547S",242.2807547s (~4.04 minutes)
"2090","5c9808b0-03a3-4577-b966-7217f9dda52d","PT6M58.5659659S",418.5659659s (~6.98 minutes)
"2091","5c9808b0-03a3-4577-b966-7217f9dda52d","PT2M7.6239775S",127.6239775s (~2.13 minutes)
"2092","5c9808b0-03a3-4577-b966-7217f9dda52d","PT3M42.1695702S",222.1695702s (~3.7 minutes)
"2093","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M53.7495837S",473.7495837s (~7.9 minutes)
"2094","5c9808b0-03a3-4577-b966-7217f9dda52d","PT4M44.5900012S",284.5900012s (~4.74 minutes)
"2095","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M34.1178331S",454.1178331s (~7.57 minutes)
"2096","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M46.213674S",466.213674s (~7.77 minutes)
"2097","5c9808b0-03a3-4577-b966-7217f9dda52d","PT9M13.0821808S",553.0821808s (~9.22 minutes)
"2098","5c9808b0-03a3-4577-b966-7217f9dda52d","PT6M42.6126524S",402.6126524s (~6.71 minutes)
"2099","5c9808b0-03a3-4577-b966-7217f9dda52d","PT6M5.7430072S",365.7430072s (~6.1 minutes)
"2100","d3bfda9f-14c2-44bc-9068-d3403bd5a059","PT6M31.5783222S",391.5783222s (~6.53 minutes)
"2101","c98949ae-60a8-43dc-85d7-0feb0b92e719","PT7M58.2724889S",478.2724889s (~7.97 minutes)
"2102","7b50b5d8-bfab-48b1-b868-acf65ebc39f4","PT11M52.176533S",712.176533s (~11.87 minutes)
"2103","7b50b5d8-bfab-48b1-b868-acf65ebc39f4","PT7M24.6038671S",444.6038671s (~7.41 minutes)
"2104","7b50b5d8-bfab-48b1-b868-acf65ebc39f4","PT8M17.8992481S",497.8992481s (~8.3 minutes)
"2105","7b50b5d8-bfab-48b1-b868-acf65ebc39f4","PT7M51.9021795S",471.9021795s (~7.87 minutes)
"2106","7b50b5d8-bfab-48b1-b868-acf65ebc39f4","PT8M40.1103296S",520.1103296s (~8.67 minutes)
"2107","7b50b5d8-bfab-48b1-b868-acf65ebc39f4","PT7M38.4882264S",458.4882264s (~7.64 minutes)
"2108","7b50b5d8-bfab-48b1-b868-acf65ebc39f4","PT7M1.6013202S",421.6013202s (~7.03 minutes)
"2109","7b50b5d8-bfab-48b1-b868-acf65ebc39f4","PT8M15.1390095S",495.1390095s (~8.25 minutes)
"2110","7b50b5d8-bfab-48b1-b868-acf65ebc39f4","PT8M24.9645396S",504.9645396s (~8.42 minutes)
"2111","7b50b5d8-bfab-48b1-b868-acf65ebc39f4","PT7M4.5817385S",424.5817385s (~7.08 minutes)
"2112","7b50b5d8-bfab-48b1-b868-acf65ebc39f4","PT6M4.0139493S",364.0139493s (~6.07 minutes)
"2113","7b50b5d8-bfab-48b1-b868-acf65ebc39f4","PT7M41.2289301S",461.2289301s (~7.69 minutes)
"2114","7b50b5d8-bfab-48b1-b868-acf65ebc39f4","PT7M53.5467294S",473.5467294s (~7.89 minutes)
"2115","7b50b5d8-bfab-48b1-b868-acf65ebc39f4","PT7M37.2635608S",457.2635608s (~7.62 minutes)
"2116","35b3885d-5608-40f0-987c-5cec4b55cf17","PT12M19.4477428S",739.4477428s (~12.32 minutes)
"2117","35b3885d-5608-40f0-987c-5cec4b55cf17","PT12M19.1996854S",739.1996854s (~12.32 minutes)
"2118","4631ebf5-f414-44d3-ae51-4b00d8a206a0","PT9M41.4863033S",581.4863033s (~9.69 minutes)
"2119","4631ebf5-f414-44d3-ae51-4b00d8a206a0","PT8M45.4307262S",525.4307262s (~8.76 minutes)
"2120","f72e0ef0-7c4a-4307-af78-8e38dac3fdba","PT4M58.3026817S",298.3026817s (~4.97 minutes)
"2121","2323b76a-db98-4e03-aa37-e171cfbdd1a4","PT3M56.0250222S",236.0250222s (~3.93 minutes)
"2122","2323b76a-db98-4e03-aa37-e171cfbdd1a4","PT4M27.7501531S",267.7501531s (~4.46 minutes)
"2123","2323b76a-db98-4e03-aa37-e171cfbdd1a4","PT4M31.7884291S",271.7884291s (~4.53 minutes)
"2124","2323b76a-db98-4e03-aa37-e171cfbdd1a4","PT3M59.1955685S",239.1955685s (~3.99 minutes)
"2125","5c9808b0-03a3-4577-b966-7217f9dda52d","PT8M30.6737291S",510.6737291s (~8.51 minutes)
"2126","5c9808b0-03a3-4577-b966-7217f9dda52d","PT3M48.0282798S",228.0282798s (~3.8 minutes)
"2127","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M52.539953S",472.539953s (~7.88 minutes)
"2128","5c9808b0-03a3-4577-b966-7217f9dda52d","PT12M17.7312395S",737.7312395s (~12.3 minutes)
"2129","5c9808b0-03a3-4577-b966-7217f9dda52d","PT6M56.1791104S",416.1791104s (~6.94 minutes)
"2130","5c9808b0-03a3-4577-b966-7217f9dda52d","PT3M49.0111408S",229.0111408s (~3.82 minutes)
"2131","5c9808b0-03a3-4577-b966-7217f9dda52d","PT6M58.8900875S",418.8900875s (~6.98 minutes)
"2132","5c9808b0-03a3-4577-b966-7217f9dda52d","PT8M1.5093682S",481.5093682s (~8.03 minutes)
"2133","2323b76a-db98-4e03-aa37-e171cfbdd1a4","PT4M48.2138633S",288.2138633s (~4.8 minutes)
"2134","5c9808b0-03a3-4577-b966-7217f9dda52d","PT9M8.934489S",548.934489s (~9.15 minutes)
"2135","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M34.8546537S",454.8546537s (~7.58 minutes)
"2136","5c9808b0-03a3-4577-b966-7217f9dda52d","PT5M55.2268582S",355.2268582s (~5.92 minutes)
"2137","5c9808b0-03a3-4577-b966-7217f9dda52d","PT8M25.3244581S",505.3244581s (~8.42 minutes)
"2138","5c9808b0-03a3-4577-b966-7217f9dda52d","PT9M10.4770234S",550.4770234s (~9.17 minutes)
"2139","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M17.4978003S",437.4978003s (~7.29 minutes)
"2140","5c9808b0-03a3-4577-b966-7217f9dda52d","PT8M23.1327795S",503.1327795s (~8.39 minutes)
"2141","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M51.8489822S",471.8489822s (~7.86 minutes)
"2142","5c9808b0-03a3-4577-b966-7217f9dda52d","PT5M15.0840707S",315.0840707s (~5.25 minutes)
"2143","5c9808b0-03a3-4577-b966-7217f9dda52d","PT8M36.4322508S",516.4322508s (~8.61 minutes)
"2144","5c9808b0-03a3-4577-b966-7217f9dda52d","PT12M18.1221819S",738.1221819s (~12.3 minutes)
"2145","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M47.7990008S",467.7990008s (~7.8 minutes)
"2146","5c9808b0-03a3-4577-b966-7217f9dda52d","PT2M29.1245335S",149.1245335s (~2.49 minutes)
"2147","5c9808b0-03a3-4577-b966-7217f9dda52d","PT8M46.0862334S",526.0862334s (~8.77 minutes)
"2148","5c9808b0-03a3-4577-b966-7217f9dda52d","PT6M44.3387321S",404.3387321s (~6.74 minutes)
"2149","5c9808b0-03a3-4577-b966-7217f9dda52d","PT7M36.973925S",456.973925s (~7.62 minutes)
"2150","5c9808b0-03a3-4577-b966-7217f9dda52d","PT2M34.1078881S",154.1078881s (~2.57 minutes)
"2151","4631ebf5-f414-44d3-ae51-4b00d8a206a0","PT8M37.5443758S",517.5443758s (~8.63 minutes)
"2152","4631ebf5-f414-44d3-ae51-4b00d8a206a0","PT8M48.2133515S",528.2133515s (~8.8 minutes)
"2153","c98949ae-60a8-43dc-85d7-0feb0b92e719","PT9M30.3008495S",570.3008495s (~9.51 minutes)
"2154","5c9808b0-03a3-4577-b966-7217f9dda52d","PT9M1.0563533S",541.0563533s (~9.02 minutes)
"2155","4631ebf5-f414-44d3-ae51-4b00d8a206a0","PT7M13.8888851S",433.8888851s (~7.23 minutes)
"2156","819eb188-1a1c-48b4-9af3-283d2447ff6f","PT6M17.7337149S",377.7337149s (~6.3 minutes)
"2157","780cc101-005c-4fca-8ce7-6f36d7156ffe","PT6M7.0584189S",367.0584189s (~6.12 minutes)
"2158","780cc101-005c-4fca-8ce7-6f36d7156ffe","PT6M39.2310024S",399.2310024s (~6.65 minutes)
"2159","780cc101-005c-4fca-8ce7-6f36d7156ffe","PT16M49.2522865S",1009.2522865s (~16.82 minutes)
"2160","780cc101-005c-4fca-8ce7-6f36d7156ffe","PT8M42.6210769S",522.6210769s (~8.71 minutes)
"2161","892189e9-d712-4bdb-afa7-1ccab43fbed4","PT7M5.1044007S",425.1044007s (~7.09 minutes)
"2162","892189e9-d712-4bdb-afa7-1ccab43fbed4","PT12M20.4778004S",740.4778004s (~12.34 minutes)
"2163","892189e9-d712-4bdb-afa7-1ccab43fbed4","PT6M56.0493073S",416.0493073s (~6.93 minutes)
"2164","c8103b31-bb17-4933-913b-02d0001836be","PT4M18.0797424S",258.0797424s (~4.3 minutes)
"2165","892189e9-d712-4bdb-afa7-1ccab43fbed4","PT5M38.7560943S",338.7560943s (~5.65 minutes)
"2166","892189e9-d712-4bdb-afa7-1ccab43fbed4","PT12M18.9461702S",738.9461702s (~12.32 minutes)
"2167","892189e9-d712-4bdb-afa7-1ccab43fbed4","PT6M38.5511968S",398.5511968s (~6.64 minutes)
"2168","892189e9-d712-4bdb-afa7-1ccab43fbed4","PT7M8.0085577S",428.0085577s (~7.13 minutes)
"2169","892189e9-d712-4bdb-afa7-1ccab43fbed4","PT5M54.1645198S",354.1645198s (~5.9 minutes)
"2170","892189e9-d712-4bdb-afa7-1ccab43fbed4","PT6M7.3608004S",367.3608004s (~6.12 minutes)
"2171","892189e9-d712-4bdb-afa7-1ccab43fbed4","PT6M2.3455046S",362.3455046s (~6.04 minutes)
"2172","892189e9-d712-4bdb-afa7-1ccab43fbed4","PT6M3.8026692S",363.8026692s (~6.06 minutes)
"2173","892189e9-d712-4bdb-afa7-1ccab43fbed4","PT11M3.0362187S",663.0362187s (~11.05 minutes)
"2174","892189e9-d712-4bdb-afa7-1ccab43fbed4","PT8M28.7405357S",508.7405357s (~8.48 minutes)
"2175","35b3885d-5608-40f0-987c-5cec4b55cf17","PT12M18.5465914S",738.5465914s (~12.31 minutes)
"2176","35b3885d-5608-40f0-987c-5cec4b55cf17","PT12M29.5109233S",749.5109233s (~12.49 minutes)
"2177","35b3885d-5608-40f0-987c-5cec4b55cf17","PT12M18.161478S",738.161478s (~12.3 minutes)
"2178","35b3885d-5608-40f0-987c-5cec4b55cf17","PT12M18.4039738S",738.4039738s (~12.31 minutes)
"2179","35b3885d-5608-40f0-987c-5cec4b55cf17","PT12M18.9457304S",738.9457304s (~12.32 minutes)
"2180","35b3885d-5608-40f0-987c-5cec4b55cf17","PT12M25.5579495S",745.5579495s (~12.43 minutes)
